video_id,title,description,published_at,tags,duration_sec,is_short,view_count,like_count,comment_count,thumbnail_url,video_url
4f2A_PGKsYA,Ya está disponible el DLSS 4.5,"⚠️ Se Recomienda solo en Gama 4000 y 5000 de Nvidia
En la gama 2000 y 3000 puede bajar el rendimiento

Ya está disponible el DLSS 4.5 y puedes conseguir algunos FPS gratis para jugar a partir de ahora.

Te dejamos el tutorial para que sepas donde tienes que darle.

¿Lo has activado ya?",2026-01-13 18:44:24+00:00,,43,True,15659,703,25,https://i.ytimg.com/vi/4f2A_PGKsYA/maxresdefault.jpg,https://www.youtube.com/watch?v=4f2A_PGKsYA
9dEg59e8DA8,Memorias de Portatil para Pc Gaming,"Las Memorias RAMs están bien caras, pero... ¿Todas?

Mira este truco que están utilizando algunos para ahorrarse unos Euros, aunque para nada te lo recomendamos.

¿Te lo has planteado?",2026-01-11 20:09:49+00:00,,52,True,20436,701,27,https://i.ytimg.com/vi/9dEg59e8DA8/maxresdefault.jpg,https://www.youtube.com/watch?v=9dEg59e8DA8
4mjU04Ms--A,"Las Catástrofes del Gaming, ¿el PEOR año?","Las mejores ofertas en gaming aquí: https://epical-q.com/

Recap crudo de 2025 en informática/IT: año nefasto para el usuario y para el sector. Serie RTX 50 con pocas luces y precios altos mientras AMD (RX 9070 XT) da mejor calidad/precio. La crisis de la RAM aprieta (y arrastrará a GPUs y SSD), y Windows 11 ha dado la brasa con updates que rompen cosas. La IA vuela… pero encarece el consumo y deja un reguero de despidos en creativos y tech. Saltos generacionales reales: flojos para lo que cuest",2026-01-11 20:04:01+00:00,,509,False,8554,640,102,https://i.ytimg.com/vi/4mjU04Ms--A/maxresdefault.jpg,https://www.youtube.com/watch?v=4mjU04Ms--A
yu-oDXzKd0Y,Aquí tienes unas ideítas de regalos para gamers,"Si no te ha gustado lo que te han traído los reyes o tienes pensado cambiar algo.

Aquí tienes unas ideítas de regalos para gamers",2026-01-06 20:08:05+00:00,,60,True,17023,872,19,https://i.ytimg.com/vi/yu-oDXzKd0Y/maxresdefault.jpg,https://www.youtube.com/watch?v=yu-oDXzKd0Y
-BZDe2uHeho,Regalos Para un Gamer Según Presupuesto (mucho RGB),"Las mejores ofertas en gaming aquí: https://epical-q.com/

¿Buscas regalos para gamers por presupuesto? Aquí te dejamos nuestros favoritos según el presupuesto que tengas. Mádale este vídeo a tus padres, amigo, familia o persona que te tenga que regalar algo. Ah y recuerda salir un rato de tu habitación esta navidad.

Os dejamos los enlaces de todo:
🔴 Menos de 50
Calcetines gaming: https://amzn.to/49cv204
Luz en tira led de Action: https://www.action.com/es-es/p/3218224/tira-led-universal-para-g",2026-01-05 18:20:01+00:00,,978,False,7774,584,51,https://i.ytimg.com/vi/-BZDe2uHeho/maxresdefault.jpg,https://www.youtube.com/watch?v=-BZDe2uHeho
IDuxazkBOGg,Esta Refrigeración Líquida de Pc Vale más que una Moto,"Esta Refrigeración Líquida Custom para tu Pc Gaming puede llegar a valer más que una moto, como esta que te enseñamos aquí.

La cuestión es que no hace falta irse a algo tan TOP ya que tenemos en el mercado cosas con precios más asequibles.

Esta refrigeración es del canal de BroCooling así que pásate por allí si te gustan estas obras de ingeniería.",2025-12-30 19:52:11+00:00,,60,True,9648,347,20,https://i.ytimg.com/vi/IDuxazkBOGg/maxresdefault.jpg,https://www.youtube.com/watch?v=IDuxazkBOGg
yfWkAh4T5-U,"Consigue más Rendimiento y FPS en tu Nuevo PC Optimizando Así (BIOS, Win11, Drivers)","Las mejores ofertas en gaming aquí: https://epical-q.com/

¿Tu PC va lento aunque sea nuevo? Te enseño trucos seguros y efectivos para acelerar Windows 10/11 sin romper nada: limpia el arranque (programas de inicio que sobran), olvídate de “limpiadores de registro” tipo CCleaner (Microsoft no los recomienda), actualiza con cabeza (parches de seguridad sí; las 24H2/25H2 cuando estén estables), cuándo actualizar drivers (GPU) y cuándo NO tocar la BIOS, y el uso correcto de antivirus (Defender vs. ",2025-12-28 20:01:49+00:00,,609,False,20277,1478,138,https://i.ytimg.com/vi/yfWkAh4T5-U/maxresdefault.jpg,https://www.youtube.com/watch?v=yfWkAh4T5-U
1JOWDJ0Regg,Imagina que pudieras montar el Pc Gaming que quisieras sin tener que pensar en el presupuesto.,"Imagina que pudieras montar el Pc Gaming que quisieras sin tener que pensar en el presupuesto.
Esta es la opción que ha elegido @raaulsalguero , buena bestia pero...

¿Cuánto crees que puede llegar a costar? ¿Cambiarías algo?",2025-12-28 19:13:55+00:00,,45,True,14309,458,63,https://i.ytimg.com/vi/1JOWDJ0Regg/maxresdefault.jpg,https://www.youtube.com/watch?v=1JOWDJ0Regg
LH6uqVmz35c,Los Jacks en una placa base se utilizan de esta manera.,Los Jacks en una placa base se utilizan de esta manera.,2025-12-21 19:52:46+00:00,,60,True,10899,463,11,https://i.ytimg.com/vi/LH6uqVmz35c/maxresdefault.jpg,https://www.youtube.com/watch?v=LH6uqVmz35c
Jt_PkKK2vzc,La Verdad de la RAM Contada por un Fabricante de PCs,"Las mejores ofertas en gaming aquí: https://epical-q.com/

Crisis de memoria RAM explicada sin humo (y desde dentro). Te contamos por qué los kits DDR5 se han puesto por las nubes: tres fabricantes de chip (Samsung, SK Hynix, Micron), líneas movidas a HBM para IA, menos DDR5/NAND para consumo y un “efecto dominó” que ya encarece SSD y GPU. Hablamos de stock volando, pedidos cancelados, subidas reales (kits de 32 GB que han pasado de 120 € a 300–400 €), y cómo te afecta al montar o actualizar tu ",2025-12-21 19:00:30+00:00,,1340,False,77940,3706,669,https://i.ytimg.com/vi/Jt_PkKK2vzc/maxresdefault.jpg,https://www.youtube.com/watch?v=Jt_PkKK2vzc
ZliZY9Sy8Ho,PCIe 3.0 vs 4.0: El ERROR que puede costarte caro al montar tu PC,PCIe 3.0 vs 4.0: El ERROR que puede costarte caro al montar tu PC - No cometas este fallo al elegir placa base,2025-12-16 18:34:22+00:00,,38,True,19016,788,24,https://i.ytimg.com/vi/ZliZY9Sy8Ho/maxresdefault.jpg,https://www.youtube.com/watch?v=ZliZY9Sy8Ho
xGa8wM8wOVk,La Caja Gaming que lo Cambia Todo (-10 Grados) | Test Corsair 5400,"Nuestros equipos montados de Corsair: https://epical-q.com/pc-powered-by-corsair-icue/

En este vídeo comparamos cajas y gabinetes de PC de doble cámara y triple cámara, analizando el nuevo diseño de Corsair y su impacto real en temperaturas, airflow y refrigeración líquida. Probamos ambos sistemas con los mismos componentes de alta gama y tests de estrés para ver si la caja de triple cámara marca de verdad la diferencia. Ideal si estás pensando en montar un PC gaming o entusiasta y buscas la me",2025-12-14 19:00:00+00:00,,845,False,29434,1444,173,https://i.ytimg.com/vi/xGa8wM8wOVk/maxresdefault.jpg,https://www.youtube.com/watch?v=xGa8wM8wOVk
A9aEemVNOcw,¿Es una buena compra el PC de IlloJuan?,"¿Es una buena compra el PC de IlloJuan?

Aquí te desgranamos los componentes y su coste, por supuesto que te lo construya @nategentile7 no tiene precio, pero si tu quieras montarlo aquí tienes los precios.

¿Qué te parece?",2025-12-10 18:57:07+00:00,,60,True,20249,532,35,https://i.ytimg.com/vi/A9aEemVNOcw/maxresdefault.jpg,https://www.youtube.com/watch?v=A9aEemVNOcw
SVYi1dyidjA,Las refrigeraciones líquidas custom consiguen bajar aún mas la temperatura,"Las refrigeraciones líquidas custom consiguen bajar aún mas la temperatura.

¿Las conocías? En los últimos años hemos visto como las refrigeraciones liquidas se han convertido casi en el estándar en cualquier montaje de PC, pero hoy vamos aún más lejos. 

Las líquidas customizadas a mano han venido para quedarse y cada día hacemos más.

¿Que piensas sobre ellas? Te leemos",2025-12-07 19:51:00+00:00,,47,True,14303,478,24,https://i.ytimg.com/vi/SVYi1dyidjA/maxresdefault.jpg,https://www.youtube.com/watch?v=SVYi1dyidjA
osCnvS7C7rs,Toda la RAM del mundo está en este PC - Jugando con un PC Profesional,"Las mejores ofertas en gaming aquí: https://epical-q.com/

Hoy ponemos a prueba una workstation de 20.000 € para ver si “corre Fortnite” y compañía. Monta AMD Threadripper Pro 9965WX, 384 GB de RAM y NVIDIA RTX 6000 Blackwell (96 GB VRAM) con PCIe 5.0 x16 y fuente FSP 1650 W Platinum. Benchmarks reales (Cinebench 2024), juegos (Fortnite UE5 con DLSS + Ray Tracing, CS2, Borderlands 4, Among Us) y métricas de FPS, uso de CPU/GPU y consumo. ¿Conclusión? La potencia sin optimización no sirve para ga",2025-12-07 19:00:50+00:00,,571,False,53015,1886,143,https://i.ytimg.com/vi/osCnvS7C7rs/maxresdefault.jpg,https://www.youtube.com/watch?v=osCnvS7C7rs
FCIQvtXRDg8,¿Sabías que no todos los cables USB-C son iguales?,"¿Sabías que no todos los cables USB-C son iguales?

Anda no seas como Raúl y mírate este video.",2025-12-03 20:07:21+00:00,,41,True,19497,1145,10,https://i.ytimg.com/vi/FCIQvtXRDg8/maxresdefault.jpg,https://www.youtube.com/watch?v=FCIQvtXRDg8
fAnqrwcMBwM,"La IA nos ha vuelto Tontos, no seas Borrego","Las mejores ofertas en gaming aquí: https://epical-q.com/

¿Te están metiendo IA hasta en la tostadora? Aquí te cuento cuándo la IA suma de verdad (productividad, creatividad, automatización) y cuándo es puro humo que solo encarece, invade tu privacidad o ralentiza tu PC. Revisamos Copilot (Windows), Gemini (Google), Meta AI y ChatGPT, con ejemplos reales, riesgos (datos, dependencia cognitiva, consumo de recursos) y 6 reglas de uso responsable —incluida la opción de IA local si manejas informac",2025-11-30 19:30:09+00:00,,439,False,6670,545,39,https://i.ytimg.com/vi/fAnqrwcMBwM/maxresdefault.jpg,https://www.youtube.com/watch?v=fAnqrwcMBwM
BN-8BEMuAlk,Aplicaciones para controlar los RGB de tu PC,"Aplicaciones para controlar los RGB de tu PC

Si estás cansado de tener 500 aplicaciones para cambiar los RGB de tu pc atento a esta que es la definitiva",2025-11-25 19:18:57+00:00,,23,True,18294,891,22,https://i.ytimg.com/vi/BN-8BEMuAlk/maxresdefault.jpg,https://www.youtube.com/watch?v=BN-8BEMuAlk
oLUYL9KMOTQ,¿Por qué tantos colores en los puertos USB?,"¿Por qué tantos colores en los puertos USB?

¿Conectas cada periférico donde debe?

Mira este video y ya no se te olvidará",2025-11-23 19:24:05+00:00,,60,True,10581,514,7,https://i.ytimg.com/vi/oLUYL9KMOTQ/maxresdefault.jpg,https://www.youtube.com/watch?v=oLUYL9KMOTQ
-bmUV9Q41ZY,"El Fin de Windows 10, ¿Actualizar al 11?","Las mejores ofertas en gaming aquí: https://epical-q.com/

Windows 10 ya no tiene soporte y Windows 11 viene cargadito de “sorpresas”. En este vídeo te cuento, sin dramas pero con humor, qué riesgos reales tiene seguir en Windows 10 (seguridad, compatibilidad de software) y qué problemas están dando las últimas actualizaciones de Windows 11. Además, te doy un plan claro para no romper nada: cuándo actualizar, qué desactivar, cómo hacer copias de seguridad y cómo evitar los fallos más comunes has",2025-11-23 19:00:01+00:00,,705,False,25014,1517,274,https://i.ytimg.com/vi/-bmUV9Q41ZY/maxresdefault.jpg,https://www.youtube.com/watch?v=-bmUV9Q41ZY
DzCMUGUbizo,Gráficas de PC VS Gráficas de portátil,Gráficas de PC VS Gráficas de portátil,2025-11-19 20:10:03+00:00,,59,True,10961,443,17,https://i.ytimg.com/vi/DzCMUGUbizo/maxresdefault.jpg,https://www.youtube.com/watch?v=DzCMUGUbizo
lHQowpfRtsA,Si tu PC va lento y quieres saber qué le ocurre con esta herramienta no fallarás,Si tu PC va lento y quieres saber qué le ocurre con esta herramienta no fallarás y podrás ver todo,2025-11-16 20:21:03+00:00,,60,True,79935,4682,52,https://i.ytimg.com/vi/lHQowpfRtsA/maxresdefault.jpg,https://www.youtube.com/watch?v=lHQowpfRtsA
89_fz_lIq_M,"Mejor Resolución para Jugar (HD, FHD, QHD, UHD)","Las mejores ofertas en gaming aquí: https://epical-q.com/

¿1080p, 1440p (mal llamado 2K), 4K u 8K? En este vídeo te explico, sin humo, qué resolución te conviene para jugar o trabajar, cómo afecta al rendimiento (FPS/Hz), y qué tamaños y distancias se ven realmente bien. Verás el “sweet spot” actual, cuándo compensa subir a 4K y por qué 8K todavía no es práctico para gaming.

00:00 — Resoluciones de pantalla y por qué importan para gaming
00:00:37 — 720p vs 1080p (Full HD)
00:02:44 — 1440p / “2",2025-11-16 19:00:14+00:00,,565,False,28925,2011,224,https://i.ytimg.com/vi/89_fz_lIq_M/maxresdefault.jpg,https://www.youtube.com/watch?v=89_fz_lIq_M
9pB-Yad5lao,Si al actualizar tu tarjeta gráfica deja de funcionar puede que estés cometiendo este fallo.,"Si al actualizar tu tarjeta gráfica deja de funcionar puede que estés cometiendo este fallo.

La fuente de alimentación da energía a todo tu pc gaming, la cosa es que quizá no es capaz de soportar tu nueva gráfica.

Para ello te ayudamos a calcular cual necesitarías para mover esa bestia que te has comprado.",2025-11-12 20:21:56+00:00,,50,True,15097,838,17,https://i.ytimg.com/vi/9pB-Yad5lao/maxresdefault.jpg,https://www.youtube.com/watch?v=9pB-Yad5lao
FpCAlMOPQvA,¿Has tenido problemas con los puertos USB de tu PC?,"¿Has tenido problemas con los puertos USB de tu PC?

Te explicamos que es lo que sucede.",2025-11-09 19:30:34+00:00,,44,True,22732,821,16,https://i.ytimg.com/vi/FpCAlMOPQvA/maxresdefault.jpg,https://www.youtube.com/watch?v=FpCAlMOPQvA
g0gS-IAZhxs,9 Trucos para Comprar Hardware en BF sin que te TIMEN :S,"Hacemos los mejores ordenadores pre montados con 3 años de garantía, nuestras ofertas aquí: https://epical-q.com/

BLACK FRIDAY: te van a intentar timar (y lo sabes). En este vídeo te explico cómo aprovechar descuentos reales en tecnología y gaming (PCs, portátiles, gráficas, periféricos, electrónica) y cómo evitar las trampas típicas: subidas previas de precio, “-70%” imposibles, contadores falsos, “quedan 3 unidades”, portátiles con i7 de hace 7 generaciones, etc.

Además, te cuento cuándo com",2025-11-09 19:00:41+00:00,,568,False,15245,1220,102,https://i.ytimg.com/vi/g0gS-IAZhxs/maxresdefault.jpg,https://www.youtube.com/watch?v=g0gS-IAZhxs
eQlgYQ_4WLs,Si tu ordenador gaming te va con tirones o lag quédate porque esta aplicación te va a ir genial.,"Si tu ordenador gaming te va con tirones o lag quédate porque esta aplicación te va a ir genial.

MSI Afterburner es un programa gratuito de control y monitorización para tarjetas gráficas que permite a los usuarios optimizar el rendimiento de su hardware.

¿Lo utilizas?",2025-11-04 20:23:19+00:00,,35,True,16246,819,35,https://i.ytimg.com/vi/eQlgYQ_4WLs/maxresdefault.jpg,https://www.youtube.com/watch?v=eQlgYQ_4WLs
J8N0NpV0Kpo,¿Sabes la diferencia entre el Vsync y el G-sync para jugar con tu pc gaming?,"¿Sabes la diferencia entre el Vsync y el G-sync para jugar con tu pc gaming?

VSync es una opción de software.
Sincroniza los FPS de tu tarjeta gráfica con la frecuencia de tu monitor para evitar el screen tearing (esa línea molesta cuando la imagen se “rompe”).
Pero puede causar input lag o caídas de rendimiento si tu GPU no mantiene el ritmo.

G-Sync (NVIDIA) y FreeSync (AMD) son tecnologías de hardware.
Ajustan dinámicamente la frecuencia del monitor según los FPS reales.
Resultado: imagen fl",2025-11-02 19:59:03+00:00,,52,True,16886,633,21,https://i.ytimg.com/vi/J8N0NpV0Kpo/maxresdefault.jpg,https://www.youtube.com/watch?v=J8N0NpV0Kpo
B_9Qy5T8kIk,"Montamos un Servidor de 96TB: RAID, TRUE NAS, N8N","Los mejores ordenadores y ofertas aquí: https://epical-q.com/

Hoy continuamos con el montaje de nuestro de servidores en local y las diferentes formas de RAID que podemos montarlo.

Recuerda, que si tienes un proyecto contacta con nosotros y vemos como podemos hacerlo realidad.

#minipc #nas #truenas #localserver",2025-11-02 18:45:03+00:00,,968,False,9125,600,56,https://i.ytimg.com/vi/B_9Qy5T8kIk/maxresdefault.jpg,https://www.youtube.com/watch?v=B_9Qy5T8kIk
ykOGsw45who,¿Qué sabemos hasta ahora de la serie SUPER de NVIDIA?,"¿Qué sabemos hasta ahora de la serie SUPER de NVIDIA?

Pues Raúl te lo cuenta para que veas que esperarse quizá no es la mejor opción ahora mismo.

Vendrán actualizadas estas tarjetas graficas de Nvidia si pero tocará esperar aún un poco.",2025-10-29 19:28:08+00:00,,57,True,17591,626,13,https://i.ytimg.com/vi/ykOGsw45who/maxresdefault.jpg,https://www.youtube.com/watch?v=ykOGsw45who
6JYl5T4GobM,Cuello de Botella Explicado para PC (son los padres),"Las mejores ofertas en ordenadores: https://epical-q.com/

¿Un i3 con una RTX 4090? ¿Tiene sentido?
En este vídeo te explico qué es el cuello de botella de forma práctica (no con “calculadoras mágicas”), cómo afecta según la resolución (1080p, 1440p, 4K) y cómo emparejar CPU y GPU para evitar desperdiciar dinero y rendimiento. Vemos casos reales (CPU limita GPU y al revés), errores típicos que también estrangulan el equipo (PCIe 3.0 en placas antiguas, HDD vs SSD/M.2, RAM insuficiente, fuente ju",2025-10-26 19:30:01+00:00,,743,False,42027,2536,302,https://i.ytimg.com/vi/6JYl5T4GobM/maxresdefault.jpg,https://www.youtube.com/watch?v=6JYl5T4GobM
NxccReMUJQs,"¿Has oído hablar de los Pcs sin RGB, crees que comenzará a ser una nueva moda?","¿Has oído hablar de los Pcs sin RGB, crees que comenzará a ser una nueva moda?

Raúl nos da su opinión pero queremos saber la vuestra

Vota aquí abajo en los comentarios",2025-10-26 19:08:40+00:00,,59,True,72387,4236,347,https://i.ytimg.com/vi/NxccReMUJQs/maxresdefault.jpg,https://www.youtube.com/watch?v=NxccReMUJQs
7Aou6VAEwKc,Mitos sobre ordenadores parte 2,"Mitos sobre ordenadores parte 2

Cuidado que hoy sale hasta el Jefe...

¿Nos hemos dejado alguno?",2025-10-21 18:21:49+00:00,,38,True,1496301,58423,379,https://i.ytimg.com/vi/7Aou6VAEwKc/maxresdefault.jpg,https://www.youtube.com/watch?v=7Aou6VAEwKc
Ao2fQIAAoeg,¿No sabes lo que es el VSYNC?,"¿No sabes lo que es el VSYNC?
Sirve para sincronizar la velocidad de fotogramas (FPS) de un juego con la frecuencia de actualización de tu monitor. Es decir que aunque pueda correr el juego a más FPS siempre lo va a limitar a los hercios máximos de tu pantalla.",2025-10-19 18:32:44+00:00,,58,True,15745,546,21,https://i.ytimg.com/vi/Ao2fQIAAoeg/maxresdefault.jpg,https://www.youtube.com/watch?v=Ao2fQIAAoeg
gHXqem5GLBs,Como montar Teclado Mecánico Custom + Historias de RMA,"Los mejores ordenadores y ofertas aquí: https://epical-q.com/

¿Quieres montar tu propio teclado mecánico custom sin experiencia? En este vídeo ensamblamos un kit hot-swap paso a paso: switches, keycaps, PCB, chasis de aluminio, y conectividad Bluetooth / 2.4G / USB-C, con RGB. Te contamos errores típicos, qué tener en cuenta al elegir switches (lineales/táctiles/clicky), cómo encajar keycaps, y truquitos como espuma/foam para mejorar el sonido y la sensación.
Además, compartimos anécdotas diver",2025-10-19 18:30:17+00:00,,1214,False,6771,485,49,https://i.ytimg.com/vi/gHXqem5GLBs/maxresdefault.jpg,https://www.youtube.com/watch?v=gHXqem5GLBs
yLbQ2NkP4hM,"Mitos sobre ordenadores, puedes tirar tus cactus","Mitos sobre ordenadores, puedes tirar tus cactus

¿Has escuchado alguna vez uno de estos? ¿Cuál es el más disparatado?

Dinos más en los comentarios.",2025-10-14 18:41:33+00:00,,32,True,1250252,39083,427,https://i.ytimg.com/vi/yLbQ2NkP4hM/maxresdefault.jpg,https://www.youtube.com/watch?v=yLbQ2NkP4hM
5z-dU4Bs4RQ,400€ de pisapapeles en su PC Gaming por no llevar cuidado.,"400€ de pisapapeles en su PC Gaming por no llevar cuidado.

Antes de hacer estas cosas contáctanos que tenemos el mejor servicio de antención al cliente de España.",2025-10-12 18:23:22+00:00,,34,True,26240,689,47,https://i.ytimg.com/vi/5z-dU4Bs4RQ/maxresdefault.jpg,https://www.youtube.com/watch?v=5z-dU4Bs4RQ
EtJp87JfWEA,La DISCOTECA con PCs Gaming,"Si piensas que nunca verías un ordenador gaming en una discoteca estás muy equivocado.

Los ordenadores potentes no se usan solo para jugar si no que el ámbito profesional cada vez más los utiliza para proyectos como este.

Muchas gracias a AlterEgo Murcia por dejarnos grabar en sus instalaciones y por participar en este vídeo.

#pcgaming #ordenadores #nvidia #intel #ryzen",2025-10-05 19:04:14+00:00,,361,False,5710,432,31,https://i.ytimg.com/vi/EtJp87JfWEA/maxresdefault.jpg,https://www.youtube.com/watch?v=EtJp87JfWEA
IiGVSYasjlo,Depende de a que resolución quieras jugar con tu ordenador gaming debes usar una tarjeta gráfica u o,"Depende de a que resolución quieras jugar con tu ordenador gaming debes usar una tarjeta gráfica u otra.

Aquí te contamos todo para que no falles.

1080p - RTX 5060
2K - RTX 5070
4K - RTX 5080
Si te sobra la pasta - RTX 5090

¿Pon en los comentarios cuál tienes tú?",2025-10-05 18:41:07+00:00,,60,True,799551,38441,1162,https://i.ytimg.com/vi/IiGVSYasjlo/maxresdefault.jpg,https://www.youtube.com/watch?v=IiGVSYasjlo
a29r8W_Q5Vc,¿Has oído hablar del cuello de botella?,"¿Has oído hablar del cuello de botella?
Qué opinión tienes sobre él

Nuestros Raules te cuentan su punto de vista",2025-09-30 18:35:32+00:00,,60,True,41960,1710,37,https://i.ytimg.com/vi/a29r8W_Q5Vc/maxresdefault.jpg,https://www.youtube.com/watch?v=a29r8W_Q5Vc
wBhuXgPWVM8,Mejores Sillas para Oficina y Jugar - Ergonómicas vs Gaming,"Los mejores ordenadores y ofertas aquí: https://epical-q.com/

Hoy te contamos todo lo que sé sobre sillas tanto para jugar o trabajar.

Como en muchos casos, lo barato acaba saliendo caro.

Aunque en esto de las sillas cada persona es un mundo, ¿cual usas tú y qué te costó?

00:00 – Qué silla comprar (oficina vs gaming)
01:20 – Silla Ergonómica vs Gaming:
03:00 – Ergonómicas – Gama baja
04:45 – Ergonómicas – Gama media
07:00 – Ergonómicas – Gama alta
08:30 – Gaming – Gamas y marcas
10:00 – Top ",2025-09-28 18:00:51+00:00,,770,False,61975,2189,225,https://i.ytimg.com/vi/wBhuXgPWVM8/maxresdefault.jpg,https://www.youtube.com/watch?v=wBhuXgPWVM8
yOtcMTgbgoc,¿Qué te parece la moda de poner las tarjetas gráficas de esta manera?,"¿Qué te parece la moda de poner las tarjetas gráficas de esta manera?

¿Tu lo pondrías de esta manera?",2025-09-23 18:38:18+00:00,,60,True,141604,5694,178,https://i.ytimg.com/vi/yOtcMTgbgoc/maxresdefault.jpg,https://www.youtube.com/watch?v=yOtcMTgbgoc
mSmMxqV0lko,Así funciona el RMA (No Comprarás un PC a PIEZAS Más),"Los mejores ordenadores y ofertas aquí: https://epical-q.com/

Sí amigo, montar un PC a piezas no es tan dificil...

Hasta que pasa algo.

Hoy te cuento como funciona el RMA con los fabricantes y porqué un ordenador premontado puede quitarte muchos dolores de cabeza.

Recuerda, que si tienes un proyecto contacta con nosotros y vemos como podemos hacerlo realidad.

#pcgaming #ordenadores #premontado #nvidia #intel #ryzen",2025-09-21 20:41:20+00:00,,839,False,47793,2669,291,https://i.ytimg.com/vi/mSmMxqV0lko/maxresdefault.jpg,https://www.youtube.com/watch?v=mSmMxqV0lko
AoNLI8Wql34,¿Demasiadas opciones a la hora de comprar un Router WIFI?,"¿Demasiadas opciones a la hora de comprar un Router WIFI?

¿Te ayudamos a elegir el que mejor sea para ti?",2025-09-21 18:43:18+00:00,,60,True,17811,672,8,https://i.ytimg.com/vi/AoNLI8Wql34/maxresdefault.jpg,https://www.youtube.com/watch?v=AoNLI8Wql34
8KTR9bvv9s8,Con esta herramienta podrás ver en 3D como quedaría tu Pc Gaming,"Con esta herramienta podrás ver en 3D como quedaría tu Pc Gaming

¿La has utilizado? Mándanos lo que estés pensado crear y te pasamos presupuesto.",2025-09-16 18:54:07+00:00,,57,True,28587,2322,7,https://i.ytimg.com/vi/8KTR9bvv9s8/maxresdefault.jpg,https://www.youtube.com/watch?v=8KTR9bvv9s8
_Zm4TONhTqY,Cómo Crear un Servidor Local y NAS + Apps de IA,"Los mejores ordenadores y ofertas aquí: https://epical-q.com/

Hoy hablamos de servidores en local y las diferentes gamas que existen en mi opinión.

Recuerda, que si tienes un proyecto contacta con nosotros y vemos como podemos hacerlo realidad.

#minipc #nas #truenas #n8n #localserver",2025-09-14 21:23:59+00:00,,770,False,11586,698,33,https://i.ytimg.com/vi/_Zm4TONhTqY/maxresdefault.jpg,https://www.youtube.com/watch?v=_Zm4TONhTqY
_IBxOOFoli4,Consejos para mantener tu Pc gaming fresquito y que no se caliente.,"Consejos para mantener tu Pc gaming fresquito y que no se caliente.

Siempre nos pedis que os ayudemos a bajar las temperaturas de tu ordenador gaming.

Aquí tienes los 3 mejores consejos después de muchos años construyendo ordenadores.",2025-09-11 18:30:20+00:00,,49,True,21796,761,9,https://i.ytimg.com/vi/_IBxOOFoli4/maxresdefault.jpg,https://www.youtube.com/watch?v=_IBxOOFoli4
